1500148155.441,-0.46831074357032776
1500148155.464,-0.46831074357032776
1500148155.476,-0.46831074357032776
1500148155.488,-0.46831074357032776
1500148155.489,-0.46831074357032776
1500148155.504,-0.46831074357032776
1500148155.52,-0.866033136844635
1500148155.536,-0.8725167512893677
1500148155.551,-0.8766420483589172
1500148155.567,-0.893409788608551
1500148155.583,-0.9087256193161011
1500148155.598,-0.9214802980422974
1500148155.614,-0.924655556678772
1500148155.629,-0.924655556678772
1500148155.645,-0.932389497756958
1500148155.676,-0.9101925492286682
1500148155.801,-0.8953222632408142
1500148155.895,-0.8881226181983948
1500148156.036,-0.8881226181983948
1500148156.098,-0.8876858353614807
1500148156.176,-0.8724818229675293
1500148156.333,-0.850886344909668
1500148156.404,-0.78128582239151
1500148156.453,-0.6889517307281494
1500148156.614,-0.6766582131385803
1500148156.692,-0.813158392906189
1500148156.77,-0.9083926677703857
1500148156.895,-0.933573305606842
1500148156.973,-0.933573305606842
1500148157.13,-0.933573305606842
1500148157.192,-0.9268847107887268
1500148157.27,-0.9169198274612427
1500148157.427,-0.9167501926422119
1500148157.486,-0.9167501926422119
1500148157.549,-0.9167501926422119
1500148157.705,-0.9167501926422119
1500148157.783,-0.9167501926422119
1500148157.861,-0.9167501926422119
1500148158.036,-0.9167501926422119
1500148158.083,-0.9167501926422119
1500148158.239,-0.9167501926422119
1500148158.301,-0.9167501926422119
1500148158.38,-0.9167501926422119
1500148158.524,-0.9167501926422119
1500148158.595,-0.9167501926422119
1500148158.658,-0.9167501926422119
1500148158.799,-0.9167501926422119
1500148158.877,-0.9167501926422119
1500148158.971,-0.9167501926422119
1500148159.096,-0.9167501926422119
1500148159.174,-0.9167501926422119
1500148159.314,-0.9167501926422119
1500148159.393,-0.9167501926422119
1500148159.488,-0.9167501926422119
1500148159.597,-0.9167501926422119
1500148159.684,-0.9167501926422119
1500148159.762,-0.9167501926422119
1500148159.916,-0.9167501926422119
1500148159.963,-0.9167501926422119
1500148160.057,-0.9167501926422119
1500148160.213,-0.9167501926422119
1500148160.275,-0.9167501926422119
1500148160.416,-0.9167501926422119
1500148160.496,-0.9167501926422119
1500148160.559,-0.9167501926422119
1500148160.712,-0.9167501926422119
1500148160.784,-0.9167501926422119
1500148160.851,-0.9167501926422119
1500148161.007,-0.9167501926422119
1500148161.07,-0.9167501926422119
1500148161.148,-0.9167501926422119
1500148161.288,-0.9167501926422119
1500148161.366,-0.9167501926422119
1500148161.524,-0.9167501926422119
1500148161.587,-0.9167501926422119
1500148161.665,-0.9167501926422119
1500148161.805,-0.9167501926422119
1500148161.877,-0.9167501926422119
1500148161.955,-0.9167501926422119
1500148162.096,-0.9167501926422119
1500148162.174,-0.9167501926422119
1500148162.252,-0.9167501926422119
1500148162.377,-0.9167501926422119
1500148162.471,-0.9167501926422119
1500148162.613,-0.9167501926422119
1500148162.675,-0.9167501926422119
1500148162.754,-0.9167501926422119
1500148162.9,-0.9167501926422119
1500148162.987,-0.9167501926422119
1500148163.049,-0.9167501926422119
1500148163.206,-0.9167501926422119
1500148163.268,-0.9167501926422119
1500148163.346,-0.9167501926422119
1500148163.471,-0.9167501926422119
1500148163.582,-0.9167501926422119
1500148163.707,-0.9167501926422119
1500148163.785,-0.9167501926422119
1500148163.848,-0.9167501926422119
1500148163.988,-0.9167501926422119
1500148164.077,-0.9167501926422119
1500148164.155,-0.9167501926422119
1500148164.311,-0.9167501926422119
1500148164.374,-0.9167501926422119
1500148164.468,-0.9167501926422119
1500148164.584,-0.9167501926422119
1500148164.693,-0.9167501926422119
1500148164.818,-0.9167501926422119
1500148164.881,-0.9167501926422119
1500148164.943,-0.9167501926422119
1500148165.1,-0.9167501926422119
1500148165.187,-0.9167501926422119
1500148165.249,-0.9167501926422119
1500148165.39,-0.9167501926422119
1500148165.468,-0.9167501926422119
1500148165.546,-0.9167501926422119
1500148165.689,-0.9167501926422119
1500148165.767,-0.9167501926422119
1500148165.892,-0.9167501926422119
1500148165.986,-0.9167501926422119
1500148166.048,-0.9167501926422119
1500148166.205,-0.9167501926422119
1500148166.262,-0.9167501926422119
1500148166.34,-0.9167501926422119
1500148166.496,-0.9167501926422119
1500148166.559,-0.9167501926422119
1500148166.654,-0.9167501926422119
1500148166.779,-0.9167501926422119
1500148166.857,-0.9167501926422119
1500148166.998,-0.9167501926422119
1500148167.076,-0.9167501926422119
1500148167.139,-0.9167501926422119
1500148167.295,-0.9167501926422119
1500148167.368,-0.9167501926422119
1500148167.446,-0.9167501926422119
1500148167.584,-0.9167501926422119
1500148167.679,-0.9167501926422119
1500148167.835,-0.9167501926422119
1500148167.898,-0.9167501926422119
1500148167.96,-0.9167501926422119
1500148168.101,-0.9167501926422119
1500148168.179,-0.9167501926422119
1500148168.242,-0.9167501926422119
1500148168.382,-0.9167501926422119
1500148168.473,-0.9167501926422119
1500148168.551,-0.9167501926422119
1500148168.693,-0.9167501926422119
1500148168.786,-0.9167501926422119
1500148168.911,-0.9167501926422119
1500148168.974,-0.9167501926422119
1500148169.052,-0.9167501926422119
1500148169.193,-0.9167501926422119
1500148169.271,-0.9167501926422119
1500148169.349,-0.9167501926422119
1500148169.49,-0.7430198192596436
1500148169.565,-0.8096214532852173
1500148169.643,-0.8641989827156067
1500148169.801,-0.8998124003410339
1500148169.88,-0.9081991910934448
1500148169.99,-0.9087773561477661
1500148170.081,-0.9087773561477661
1500148170.145,-0.9087773561477661
1500148170.286,-0.9087773561477661
1500148170.38,-0.9087773561477661
1500148170.443,-0.9087773561477661
1500148170.599,-0.9087773561477661
1500148170.674,-0.8843227028846741
1500148170.72,-0.8926212191581726
1500148170.877,-0.8919255137443542
1500148170.97,-0.8975312113761902
1500148171.081,-0.9019886255264282
1500148171.174,-0.9019886255264282
1500148171.237,-0.9019886255264282
1500148171.393,-0.9019886255264282
1500148171.487,-0.8885225653648376
1500148171.534,-0.8759145736694336
1500148171.692,-0.8411486744880676
1500148171.779,-0.8043109178543091
1500148171.826,-0.75590580701828
1500148171.966,-0.7280181050300598
1500148172.044,-0.7345812916755676
1500148172.185,-0.7345812916755676
1500148172.294,-0.7345812916755676
1500148172.346,-0.7272085547447205
1500148172.502,-0.6893635392189026
1500148172.565,-0.6374449133872986
1500148172.643,-0.5809778571128845
1500148172.816,-0.5258256793022156
1500148172.859,-0.48098599910736084
1500148172.937,-0.4575898051261902
1500148173.078,-0.4213055670261383
1500148173.203,-0.3567872941493988
1500148173.328,-0.30614522099494934
1500148173.422,-0.2965894043445587
1500148173.469,-0.2996019721031189
1500148173.642,-0.2649502754211426
1500148173.72,-0.18572641909122467
1500148173.831,-0.1154845803976059
1500148173.984,-0.1237964928150177
1500148174.051,-0.1237964928150177
1500148174.13,-0.12470857799053192
1500148174.255,-0.14588108658790588
1500148174.348,-0.18531298637390137
1500148174.489,-0.20219896733760834
1500148174.567,-0.2173924744129181
1500148174.645,-0.22566820681095123
1500148174.787,-0.23317301273345947
1500148174.865,-0.2636862099170685
1500148174.908,-0.3038995862007141
1500148175.049,-0.34006887674331665
1500148175.158,-0.36866286396980286
1500148175.205,-0.381913423538208
1500148175.346,-0.3874795138835907
1500148175.44,-0.38237959146499634
1500148175.596,-0.37044835090637207
1500148175.69,-0.36632591485977173
1500148175.737,-0.36300739645957947
1500148175.926,-0.3553027808666229
1500148176.001,-0.34514090418815613
1500148176.048,-0.34174394607543945
1500148176.205,-0.34891998767852783
1500148176.267,-0.37549853324890137
1500148176.345,-0.3949127197265625
1500148176.439,-0.4008963704109192
1500148176.517,-0.40457579493522644
1500148176.658,-0.4030180275440216
1500148176.736,-0.372771292924881
1500148176.835,-0.31059637665748596
1500148176.96,-0.24157054722309113
1500148177.02,-0.20188556611537933
1500148177.083,-0.21052120625972748
1500148177.192,-0.21052120625972748
1500148177.27,-0.21052120625972748
1500148177.348,-0.21052120625972748
1500148177.473,-0.212382972240448
1500148177.567,-0.2278362661600113
1500148177.689,-0.2454129308462143
1500148177.768,-0.24257546663284302
1500148177.863,-0.2053641676902771
1500148178.004,-0.17821477353572845
1500148178.081,-0.16173066198825836
1500148178.128,-0.2730570435523987
1500148178.3,-0.4584576487541199
1500148178.347,-0.572970986366272
1500148178.425,-0.572970986366272
1500148178.617,-0.572970986366272
1500148178.664,-0.572970986366272
1500148178.804,-0.572970986366272
1500148178.853,-0.572970986366272
1500148178.936,-0.572970986366272
1500148179.092,-0.572970986366272
1500148179.181,-0.572970986366272
